id,repo,commit,source,target,repo_id,lib_pair_id,total_tests,premig_passed_tests,llmmig_has_result,llmmig_passed_tests,llmmig_correctness,llmmig_abs_improvement,llmmig_rel_improvement,merge_skipped_has_result,merge_skipped_passed_tests,merge_skipped_correctness,merge_skipped_abs_improvement,merge_skipped_rel_improvement,async_transform_has_result,async_transform_passed_tests,async_transform_correctness,async_transform_abs_improvement,async_transform_rel_improvement,overall_correctness,best_round,manual_edit_has_result,manual_edit_passed_tests,manual_edit_correctness,manual_edit_abs_improvement,manual_edit_rel_improvement,premig_to_best_migloc,best_to_manual_edit_migloc
growthbook@growthbook-python__699fba51__urllib3__httpx,growthbook/growthbook-python,699fba51,urllib3,httpx,growthbook@growthbook-python__699fba51,urllib3__httpx,451,451,True,447,0.991130820399113,-1,-1,False,-1,0.991130820399113,-1,-1.0,False,-1,0.991130820399113,-1,-1.0,0.991130820399113,llmmig,,-1,-1,-1,-1,57,0
icon-project@icon-sdk-python__50c75a50__requests__urllib3,icon-project/icon-sdk-python,50c75a50,requests,urllib3,icon-project@icon-sdk-python__50c75a50,requests__urllib3,134,130,True,70,0.5384615384615384,-1,-1,False,-1,0.5384615384615384,-1,-1.0,False,-1,0.5384615384615384,-1,-1.0,0.5384615384615384,llmmig,,-1,-1,-1,-1,16,0
junah201@atcoder-readme-stats__c41ed032__requests__requests_futures,junah201/atcoder-readme-stats,c41ed032,requests,requests_futures,junah201@atcoder-readme-stats__c41ed032,requests__requests_futures,7,7,True,7,1.0,-1,-1,False,-1,1.0,-1,-1.0,False,-1,1.0,-1,-1.0,1.0,llmmig,,-1,-1,-1,-1,6,0
alanhamlett@pip-update-requirements__e407b929__click__plac,alanhamlett/pip-update-requirements,e407b929,click,plac,alanhamlett@pip-update-requirements__e407b929,click__plac,56,53,True,0,0.0,-1,-1,False,-1,0.0,-1,-1.0,False,-1,0.0,-1,-1.0,0.0,llmmig,,-1,-1,-1,-1,660,0
kavigupta@ast_scope__86e079f1__attrs__cattrs,kavigupta/ast_scope,86e079f1,attrs,cattrs,kavigupta@ast_scope__86e079f1,attrs__cattrs,96,78,True,0,0.0,-1,-1,False,-1,0.0,-1,-1.0,False,-1,0.0,-1,-1.0,0.0,llmmig,,-1,-1,-1,-1,16,0
raphaelauv@fastapi-aiohttp-example__99c2d449__httpx__requests,raphaelauv/fastapi-aiohttp-example,99c2d449,httpx,requests,raphaelauv@fastapi-aiohttp-example__99c2d449,httpx__requests,4,4,True,4,1.0,-1,-1,False,-1,1.0,-1,-1.0,False,-1,1.0,-1,-1.0,1.0,llmmig,,-1,-1,-1,-1,15,0
pymike00@tinychat__cade1f91__requests__requests_futures,pymike00/tinychat,cade1f91,requests,requests_futures,pymike00@tinychat__cade1f91,requests__requests_futures,21,21,True,11,0.5238095238095238,-1,-1,False,-1,0.5238095238095238,-1,-1.0,False,-1,0.5238095238095238,-1,-1.0,0.5238095238095238,llmmig,,-1,-1,-1,-1,89,0
raphaelm@python-fints__0dc1a801__requests__requests_futures,raphaelm/python-fints,0dc1a801,requests,requests_futures,raphaelm@python-fints__0dc1a801,requests__requests_futures,68,65,True,65,1.0,-1,-1,False,-1,1.0,-1,-1.0,False,-1,1.0,-1,-1.0,1.0,llmmig,,-1,-1,-1,-1,8,0
github@evergreen__3189dd33__python-dotenv__dynaconf,github/evergreen,3189dd33,python-dotenv,dynaconf,github@evergreen__3189dd33,python-dotenv__dynaconf,117,117,True,0,0.0,-1,-1,False,-1,0.0,-1,-1.0,False,-1,0.0,-1,-1.0,0.0,llmmig,,-1,-1,-1,-1,55,0
yihong0618@klingcreator__e567c6a1__requests__aiohttp,yihong0618/klingcreator,e567c6a1,requests,aiohttp,yihong0618@klingcreator__e567c6a1,requests__aiohttp,21,21,True,0,0.0,-1,-1,False,-1,0.0,-1,-1.0,True,1,0.047619047619047616,1,1.0,0.047619047619047616,async_transform,,-1,-1,-1,-1,562,0
apple@app-store-server-library-python__1202058d__requests__aiohttp,apple/app-store-server-library-python,1202058d,requests,aiohttp,apple@app-store-server-library-python__1202058d,requests__aiohttp,73,73,True,0,0.0,-1,-1,True,0,0.0,0,0.0,True,0,0.0,0,0.0,0.0,llmmig,,-1,-1,-1,-1,488,0
dave-howard@vsdx__ca31a2c9__jinja2__mako,dave-howard/vsdx,ca31a2c9,jinja2,mako,dave-howard@vsdx__ca31a2c9,jinja2__mako,343,340,True,310,0.9117647058823529,-1,-1,False,-1,0.9117647058823529,-1,-1.0,False,-1,0.9117647058823529,-1,-1.0,0.9117647058823529,llmmig,,-1,-1,-1,-1,168,0
infomaniak@certbot-dns-infomaniak__33519931__requests__urllib3,infomaniak/certbot-dns-infomaniak,33519931,requests,urllib3,infomaniak@certbot-dns-infomaniak__33519931,requests__urllib3,11,11,True,5,0.45454545454545453,-1,-1,False,-1,0.45454545454545453,-1,-1.0,False,-1,0.45454545454545453,-1,-1.0,0.45454545454545453,llmmig,,-1,-1,-1,-1,110,0
malmgrek@gammy__0b347ec9__matplotlib__plotly,malmgrek/gammy,0b347ec9,matplotlib,plotly,malmgrek@gammy__0b347ec9,matplotlib__plotly,60,60,True,60,1.0,-1,-1,False,-1,1.0,-1,-1.0,False,-1,1.0,-1,-1.0,1.0,llmmig,,-1,-1,-1,-1,104,0
ungarj@tilematrix__275b4d79__click__plac,ungarj/tilematrix,275b4d79,click,plac,ungarj@tilematrix__275b4d79,click__plac,75,73,True,68,0.9315068493150684,-1,-1,True,0,0.9315068493150684,-68,-1.0,False,-1,0.9315068493150684,-1,-1.0,0.9315068493150684,llmmig,,-1,-1,-1,-1,158,0
joeyagreco@sleeper__f5beb770__requests__pycurl,joeyagreco/sleeper,f5beb770,requests,pycurl,joeyagreco@sleeper__f5beb770,requests__pycurl,49,47,True,9,0.19148936170212766,-1,-1,False,-1,0.19148936170212766,-1,-1.0,False,-1,0.19148936170212766,-1,-1.0,0.19148936170212766,llmmig,,-1,-1,-1,-1,42,0
octodns@octodns-ddns__d152390d__requests__urllib3,octodns/octodns-ddns,d152390d,requests,urllib3,octodns@octodns-ddns__d152390d,requests__urllib3,7,7,True,2,0.2857142857142857,-1,-1,False,-1,0.2857142857142857,-1,-1.0,False,-1,0.2857142857142857,-1,-1.0,0.2857142857142857,llmmig,,-1,-1,-1,-1,68,0
sarartur@chess.com__fdd85340__requests__requests_futures,sarartur/chess.com,fdd85340,requests,requests_futures,sarartur@chess.com__fdd85340,requests__requests_futures,103,97,True,96,0.9896907216494846,-1,-1,False,-1,0.9896907216494846,-1,-1.0,False,-1,0.9896907216494846,-1,-1.0,0.9896907216494846,llmmig,,-1,-1,-1,-1,6,0
dmtf@redfish-protocol-validator__e2f28669__colorama__rich,dmtf/redfish-protocol-validator,e2f28669,colorama,rich,dmtf@redfish-protocol-validator__e2f28669,colorama__rich,524,521,True,519,0.9961612284069098,-1,-1,False,-1,0.9961612284069098,-1,-1.0,False,-1,0.9961612284069098,-1,-1.0,0.9961612284069098,llmmig,,-1,-1,-1,-1,31,0
juanjosalvador@nyaapy__38df01c2__requests__treq,juanjosalvador/nyaapy,38df01c2,requests,treq,juanjosalvador@nyaapy__38df01c2,requests__treq,4,4,True,0,0.0,-1,-1,False,-1,0.0,-1,-1.0,False,-1,0.0,-1,-1.0,0.0,llmmig,,-1,-1,-1,-1,10,0
dell@python-powerflex__d590af9d__requests__httpx,dell/python-powerflex,d590af9d,requests,httpx,dell@python-powerflex__d590af9d,requests__httpx,326,326,True,269,0.8251533742331288,-1,-1,False,-1,0.8251533742331288,-1,-1.0,False,-1,0.8251533742331288,-1,-1.0,0.8251533742331288,llmmig,,-1,-1,-1,-1,734,0
aeroflorian@msteamsadaptivecard__417a13db__requests__treq,aeroflorian/msteamsadaptivecard,417a13db,requests,treq,aeroflorian@msteamsadaptivecard__417a13db,requests__treq,5,5,True,5,1.0,-1,-1,False,-1,1.0,-1,-1.0,False,-1,1.0,-1,-1.0,1.0,llmmig,,-1,-1,-1,-1,6,0
filestack@filestack-python__0e44e337__requests__pycurl,filestack/filestack-python,0e44e337,requests,pycurl,filestack@filestack-python__0e44e337,requests__pycurl,107,107,True,0,0.0,-1,-1,False,-1,0.0,-1,-1.0,False,-1,0.0,-1,-1.0,0.0,llmmig,,-1,-1,-1,-1,475,0
ozgurkara@fastapi-pydiator__7d70a90a__httpx__urllib3,ozgurkara/fastapi-pydiator,7d70a90a,httpx,urllib3,ozgurkara@fastapi-pydiator__7d70a90a,httpx__urllib3,37,37,True,29,0.7837837837837838,-1,-1,False,-1,0.7837837837837838,-1,-1.0,False,-1,0.7837837837837838,-1,-1.0,0.7837837837837838,llmmig,,-1,-1,-1,-1,66,0
blockchain-technology-lab@consensus-decentralization__f6dbfbbf__seaborn__plotly,blockchain-technology-lab/consensus-decentralization,f6dbfbbf,seaborn,plotly,blockchain-technology-lab@consensus-decentralization__f6dbfbbf,seaborn__plotly,43,43,True,43,1.0,-1,-1,False,-1,1.0,-1,-1.0,False,-1,1.0,-1,-1.0,1.0,llmmig,,-1,-1,-1,-1,155,0
internetarchive@openlibrary-client__7e45d512__requests__aiohttp,internetarchive/openlibrary-client,7e45d512,requests,aiohttp,internetarchive@openlibrary-client__7e45d512,requests__aiohttp,46,46,True,0,0.0,-1,-1,False,-1,0.0,-1,-1.0,True,0,0.0,0,0.0,0.0,llmmig,,-1,-1,-1,-1,548,0
bheinzerling@bpemb__a75008c1__requests__urllib3,bheinzerling/bpemb,a75008c1,requests,urllib3,bheinzerling@bpemb__a75008c1,requests__urllib3,20,20,True,18,0.9,-1,-1,False,-1,0.9,-1,-1.0,False,-1,0.9,-1,-1.0,0.9,llmmig,,-1,-1,-1,-1,10,0
google@github_nonpublic_api__895a9075__requests__httpx,google/github_nonpublic_api,895a9075,requests,httpx,google@github_nonpublic_api__895a9075,requests__httpx,12,12,True,12,1.0,-1,-1,False,-1,1.0,-1,-1.0,False,-1,1.0,-1,-1.0,1.0,llmmig,,-1,-1,-1,-1,28,0
sann05@python-currencycom__d790bd00__requests__requests_futures,sann05/python-currencycom,d790bd00,requests,requests_futures,sann05@python-currencycom__d790bd00,requests__requests_futures,47,43,True,25,0.5813953488372093,-1,-1,False,-1,0.5813953488372093,-1,-1.0,False,-1,0.5813953488372093,-1,-1.0,0.5813953488372093,llmmig,,-1,-1,-1,-1,43,0
ozgurkara@fastapi-pydiator__7d70a90a__python-dotenv__environs,ozgurkara/fastapi-pydiator,7d70a90a,python-dotenv,environs,ozgurkara@fastapi-pydiator__7d70a90a,python-dotenv__environs,37,37,True,0,0.0,-1,-1,False,-1,0.0,-1,-1.0,False,-1,0.0,-1,-1.0,0.0,llmmig,,-1,-1,-1,-1,23,0
growthbook@growthbook-python__699fba51__urllib3__requests,growthbook/growthbook-python,699fba51,urllib3,requests,growthbook@growthbook-python__699fba51,urllib3__requests,451,451,True,447,0.991130820399113,-1,-1,False,-1,0.991130820399113,-1,-1.0,False,-1,0.991130820399113,-1,-1.0,0.991130820399113,llmmig,,-1,-1,-1,-1,17,0
spiketools@spiketools__3df1ec3a__matplotlib__plotly,spiketools/spiketools,3df1ec3a,matplotlib,plotly,spiketools@spiketools__3df1ec3a,matplotlib__plotly,212,207,True,0,0.0,-1,-1,False,-1,0.0,-1,-1.0,False,-1,0.0,-1,-1.0,0.0,llmmig,,-1,-1,-1,-1,1003,0
gillesvink@nukedockerbuild__69afa626__requests__requests_futures,gillesvink/nukedockerbuild,69afa626,requests,requests_futures,gillesvink@nukedockerbuild__69afa626,requests__requests_futures,58,58,True,55,0.9482758620689655,-1,-1,False,-1,0.9482758620689655,-1,-1.0,False,-1,0.9482758620689655,-1,-1.0,0.9482758620689655,llmmig,,-1,-1,-1,-1,15,0
sarartur@chess.com__fdd85340__requests__urllib3,sarartur/chess.com,fdd85340,requests,urllib3,sarartur@chess.com__fdd85340,requests__urllib3,103,97,True,96,0.9896907216494846,-1,-1,False,-1,0.9896907216494846,-1,-1.0,False,-1,0.9896907216494846,-1,-1.0,0.9896907216494846,llmmig,,-1,-1,-1,-1,18,0
jborchma@qtrade__7f89efd9__requests__pycurl,jborchma/qtrade,7f89efd9,requests,pycurl,jborchma@qtrade__7f89efd9,requests__pycurl,18,18,True,0,0.0,-1,-1,False,-1,0.0,-1,-1.0,False,-1,0.0,-1,-1.0,0.0,llmmig,,-1,-1,-1,-1,110,0
icane@pyaxis__5217b0e8__requests__urllib3,icane/pyaxis,5217b0e8,requests,urllib3,icane@pyaxis__5217b0e8,requests__urllib3,28,25,True,19,0.76,-1,-1,False,-1,0.76,-1,-1.0,False,-1,0.76,-1,-1.0,0.76,llmmig,,-1,-1,-1,-1,84,0
blockchain-technology-lab@consensus-decentralization__f6dbfbbf__matplotlib__seaborn,blockchain-technology-lab/consensus-decentralization,f6dbfbbf,matplotlib,seaborn,blockchain-technology-lab@consensus-decentralization__f6dbfbbf,matplotlib__seaborn,43,43,True,43,1.0,-1,-1,False,-1,1.0,-1,-1.0,False,-1,1.0,-1,-1.0,1.0,llmmig,,-1,-1,-1,-1,29,0
cronitorio@cronitor-python__cdbae557__requests__requests_futures,cronitorio/cronitor-python,cdbae557,requests,requests_futures,cronitorio@cronitor-python__cdbae557,requests__requests_futures,18,18,True,14,0.7777777777777778,-1,-1,False,-1,0.7777777777777778,-1,-1.0,False,-1,0.7777777777777778,-1,-1.0,0.7777777777777778,llmmig,,-1,-1,-1,-1,24,0
k1m0ch1@bibit__9ae395ed__urllib3__httpx,k1m0ch1/bibit,9ae395ed,urllib3,httpx,k1m0ch1@bibit__9ae395ed,urllib3__httpx,2,2,True,2,1.0,-1,-1,False,-1,1.0,-1,-1.0,False,-1,1.0,-1,-1.0,1.0,llmmig,,-1,-1,-1,-1,6,0
alpden550@encrypt-decrypt-fields__a0029320__sqlalchemy__tortoise-orm,alpden550/encrypt-decrypt-fields,a0029320,sqlalchemy,tortoise-orm,alpden550@encrypt-decrypt-fields__a0029320,sqlalchemy__tortoise-orm,16,16,True,0,0.0,-1,-1,False,-1,0.0,-1,-1.0,False,-1,0.0,-1,-1.0,0.0,llmmig,,-1,-1,-1,-1,19,0
bayesiains@nflows__5d223444__matplotlib__seaborn,bayesiains/nflows,5d223444,matplotlib,seaborn,bayesiains@nflows__5d223444,matplotlib__seaborn,154,154,True,154,1.0,-1,-1,False,-1,1.0,-1,-1.0,False,-1,1.0,-1,-1.0,1.0,llmmig,,-1,-1,-1,-1,3,0
datamade@census__dd8b5b5e__requests__requests_futures,datamade/census,dd8b5b5e,requests,requests_futures,datamade@census__dd8b5b5e,requests__requests_futures,17,17,True,6,0.35294117647058826,-1,-1,False,-1,0.35294117647058826,-1,-1.0,False,-1,0.35294117647058826,-1,-1.0,0.35294117647058826,llmmig,,-1,-1,-1,-1,39,0
hxlstandard@libhxl-python__5d18d9f3__requests__pycurl,hxlstandard/libhxl-python,5d18d9f3,requests,pycurl,hxlstandard@libhxl-python__5d18d9f3,requests__pycurl,434,427,True,376,0.8805620608899297,-1,-1,True,418,0.9789227166276346,42,0.11170212765957446,False,-1,0.9789227166276346,-1,-1.0,0.9789227166276346,merge_skipped,,-1,-1,-1,-1,203,0
resend@resend-python__b468d4d5__requests__aiohttp,resend/resend-python,b468d4d5,requests,aiohttp,resend@resend-python__b468d4d5,requests__aiohttp,57,57,True,8,0.14035087719298245,-1,-1,False,-1,0.14035087719298245,-1,-1.0,True,57,1.0,49,6.125,1.0,async_transform,,-1,-1,-1,-1,450,0
j4asper@dmr.py__8f335fd5__requests__aiohttp,j4asper/dmr.py,8f335fd5,requests,aiohttp,j4asper@dmr.py__8f335fd5,requests__aiohttp,13,6,True,5,0.8333333333333334,-1,-1,False,-1,0.8333333333333334,-1,-1.0,True,5,0.8333333333333334,0,0.0,0.8333333333333334,llmmig,,-1,-1,-1,-1,102,0
infomaniak@certbot-dns-infomaniak__33519931__requests__pycurl,infomaniak/certbot-dns-infomaniak,33519931,requests,pycurl,infomaniak@certbot-dns-infomaniak__33519931,requests__pycurl,11,11,True,5,0.45454545454545453,-1,-1,False,-1,0.45454545454545453,-1,-1.0,False,-1,0.45454545454545453,-1,-1.0,0.45454545454545453,llmmig,,-1,-1,-1,-1,145,0
jannisborn@paperscraper__fa7c5e26__requests__httpx,jannisborn/paperscraper,fa7c5e26,requests,httpx,jannisborn@paperscraper__fa7c5e26,requests__httpx,47,42,True,0,0.0,-1,-1,False,-1,0.0,-1,-1.0,False,-1,0.0,-1,-1.0,0.0,llmmig,,-1,-1,-1,-1,29,0
electronic-mango@simple-justwatch-python-api__5524c491__httpx__urllib3,electronic-mango/simple-justwatch-python-api,5524c491,httpx,urllib3,electronic-mango@simple-justwatch-python-api__5524c491,httpx__urllib3,35,35,True,32,0.9142857142857143,-1,-1,False,-1,0.9142857142857143,-1,-1.0,False,-1,0.9142857142857143,-1,-1.0,0.9142857142857143,llmmig,,-1,-1,-1,-1,17,0
unpywall@unpywall__7909fde0__requests__treq,unpywall/unpywall,7909fde0,requests,treq,unpywall@unpywall__7909fde0,requests__treq,26,23,True,19,0.8260869565217391,-1,-1,False,-1,0.8260869565217391,-1,-1.0,False,-1,0.8260869565217391,-1,-1.0,0.8260869565217391,llmmig,,-1,-1,-1,-1,55,0
miguelgrinberg@microblog-api__e250d711__click__plac,miguelgrinberg/microblog-api,e250d711,click,plac,miguelgrinberg@microblog-api__e250d711,click__plac,44,44,True,44,1.0,-1,-1,False,-1,1.0,-1,-1.0,False,-1,1.0,-1,-1.0,1.0,llmmig,,-1,-1,-1,-1,17,0
icon-project@icon-sdk-python__50c75a50__requests__requests_futures,icon-project/icon-sdk-python,50c75a50,requests,requests_futures,icon-project@icon-sdk-python__50c75a50,requests__requests_futures,134,130,True,130,1.0,-1,-1,False,-1,1.0,-1,-1.0,False,-1,1.0,-1,-1.0,1.0,llmmig,,-1,-1,-1,-1,15,0
codewithemad@apyrat__de1852d8__requests__requests_futures,codewithemad/apyrat,de1852d8,requests,requests_futures,codewithemad@apyrat__de1852d8,requests__requests_futures,8,1,True,0,0.0,-1,-1,False,-1,0.0,-1,-1.0,False,-1,0.0,-1,-1.0,0.0,llmmig,,-1,-1,-1,-1,13,0
miguelgrinberg@microblog-api__e250d711__python-dotenv__dynaconf,miguelgrinberg/microblog-api,e250d711,python-dotenv,dynaconf,miguelgrinberg@microblog-api__e250d711,python-dotenv__dynaconf,44,44,True,0,0.0,-1,-1,False,-1,0.0,-1,-1.0,False,-1,0.0,-1,-1.0,0.0,llmmig,,-1,-1,-1,-1,52,0
medialab@casanova__38b9a281__urllib3__requests,medialab/casanova,38b9a281,urllib3,requests,medialab@casanova__38b9a281,urllib3__requests,131,131,True,131,1.0,-1,-1,False,-1,1.0,-1,-1.0,False,-1,1.0,-1,-1.0,1.0,llmmig,,-1,-1,-1,-1,34,0
juanjosalvador@nyaapy__38df01c2__requests__pycurl,juanjosalvador/nyaapy,38df01c2,requests,pycurl,juanjosalvador@nyaapy__38df01c2,requests__pycurl,4,4,True,0,0.0,-1,-1,False,-1,0.0,-1,-1.0,False,-1,0.0,-1,-1.0,0.0,llmmig,,-1,-1,-1,-1,58,0
abinthomasonline@repopack-py__dc2b9243__colorama__termcolor,abinthomasonline/repopack-py,dc2b9243,colorama,termcolor,abinthomasonline@repopack-py__dc2b9243,colorama__termcolor,21,21,True,21,1.0,-1,-1,False,-1,1.0,-1,-1.0,False,-1,1.0,-1,-1.0,1.0,llmmig,,-1,-1,-1,-1,47,0
rjvitorino@gists-catalogue__86eed6de__urllib3__httpx,rjvitorino/gists-catalogue,86eed6de,urllib3,httpx,rjvitorino@gists-catalogue__86eed6de,urllib3__httpx,7,7,True,5,0.7142857142857143,-1,-1,False,-1,0.7142857142857143,-1,-1.0,False,-1,0.7142857142857143,-1,-1.0,0.7142857142857143,llmmig,,-1,-1,-1,-1,13,0
segmentio@analytics-python__603632f3__requests__httpx,segmentio/analytics-python,603632f3,requests,httpx,segmentio@analytics-python__603632f3,requests__httpx,79,79,True,70,0.8860759493670886,-1,-1,False,-1,0.8860759493670886,-1,-1.0,False,-1,0.8860759493670886,-1,-1.0,0.8860759493670886,llmmig,,-1,-1,-1,-1,40,0
giuliorossetti@ash__1106b609__seaborn__plotly,giuliorossetti/ash,1106b609,seaborn,plotly,giuliorossetti@ash__1106b609,seaborn__plotly,80,77,True,74,0.961038961038961,-1,-1,True,74,0.961038961038961,0,0.0,False,-1,0.961038961038961,-1,-1.0,0.961038961038961,llmmig,,-1,-1,-1,-1,52,0
pymike00@tinychat__cade1f91__requests__aiohttp,pymike00/tinychat,cade1f91,requests,aiohttp,pymike00@tinychat__cade1f91,requests__aiohttp,21,21,True,9,0.42857142857142855,-1,-1,False,-1,0.42857142857142855,-1,-1.0,True,19,0.9047619047619048,10,1.1111111111111112,0.9047619047619048,async_transform,,-1,-1,-1,-1,433,0
joeyagreco@sleeper__f5beb770__requests__httpx,joeyagreco/sleeper,f5beb770,requests,httpx,joeyagreco@sleeper__f5beb770,requests__httpx,49,47,True,26,0.5531914893617021,-1,-1,False,-1,0.5531914893617021,-1,-1.0,False,-1,0.5531914893617021,-1,-1.0,0.5531914893617021,llmmig,,-1,-1,-1,-1,12,0
lukasschwab@arxiv.py__a1180d0e__requests__pycurl,lukasschwab/arxiv.py,a1180d0e,requests,pycurl,lukasschwab@arxiv.py__a1180d0e,requests__pycurl,25,21,True,0,0.0,-1,-1,True,0,0.0,0,0.0,False,-1,0.0,-1,-1.0,0.0,llmmig,,-1,-1,-1,-1,105,0
david96182@ninjemail__2a52a8cc__requests__requests_futures,david96182/ninjemail,2a52a8cc,requests,requests_futures,david96182@ninjemail__2a52a8cc,requests__requests_futures,85,85,True,64,0.7529411764705882,-1,-1,False,-1,0.7529411764705882,-1,-1.0,False,-1,0.7529411764705882,-1,-1.0,0.7529411764705882,llmmig,,-1,-1,-1,-1,83,0
green-api@whatsapp-api-client-python__82b8d509__requests__httpx,green-api/whatsapp-api-client-python,82b8d509,requests,httpx,green-api@whatsapp-api-client-python__82b8d509,requests__httpx,1,1,True,0,0.0,-1,-1,False,-1,0.0,-1,-1.0,False,-1,0.0,-1,-1.0,0.0,llmmig,,-1,-1,-1,-1,22,0
kura@yarg__6378a9f4__requests__urllib3,kura/yarg,6378a9f4,requests,urllib3,kura@yarg__6378a9f4,requests__urllib3,58,58,True,47,0.8103448275862069,-1,-1,False,-1,0.8103448275862069,-1,-1.0,False,-1,0.8103448275862069,-1,-1.0,0.8103448275862069,llmmig,,-1,-1,-1,-1,38,0
getpatchwork@git-pw__02c38bef__tabulate__rich,getpatchwork/git-pw,02c38bef,tabulate,rich,getpatchwork@git-pw__02c38bef,tabulate__rich,84,84,True,79,0.9404761904761905,-1,-1,False,-1,0.9404761904761905,-1,-1.0,False,-1,0.9404761904761905,-1,-1.0,0.9404761904761905,llmmig,,-1,-1,-1,-1,11,0
blockchain-technology-lab@consensus-decentralization__f6dbfbbf__matplotlib__altair,blockchain-technology-lab/consensus-decentralization,f6dbfbbf,matplotlib,altair,blockchain-technology-lab@consensus-decentralization__f6dbfbbf,matplotlib__altair,43,43,True,43,1.0,-1,-1,False,-1,1.0,-1,-1.0,False,-1,1.0,-1,-1.0,1.0,llmmig,,-1,-1,-1,-1,193,0
internetarchive@openlibrary-client__7e45d512__requests__treq,internetarchive/openlibrary-client,7e45d512,requests,treq,internetarchive@openlibrary-client__7e45d512,requests__treq,46,46,True,42,0.9130434782608695,-1,-1,False,-1,0.9130434782608695,-1,-1.0,False,-1,0.9130434782608695,-1,-1.0,0.9130434782608695,llmmig,,-1,-1,-1,-1,93,0
python-cas@python-cas__5697dcc5__requests__requests_futures,python-cas/python-cas,5697dcc5,requests,requests_futures,python-cas@python-cas__5697dcc5,requests__requests_futures,21,21,True,20,0.9523809523809523,-1,-1,False,-1,0.9523809523809523,-1,-1.0,False,-1,0.9523809523809523,-1,-1.0,0.9523809523809523,llmmig,,-1,-1,-1,-1,16,0
raphaelm@python-fints__0dc1a801__requests__urllib3,raphaelm/python-fints,0dc1a801,requests,urllib3,raphaelm@python-fints__0dc1a801,requests__urllib3,68,65,True,65,1.0,-1,-1,False,-1,1.0,-1,-1.0,False,-1,1.0,-1,-1.0,1.0,llmmig,,-1,-1,-1,-1,18,0
osmlab@maproulette-python-client__a610f25a__requests__treq,osmlab/maproulette-python-client,a610f25a,requests,treq,osmlab@maproulette-python-client__a610f25a,requests__treq,68,68,True,0,0.0,-1,-1,False,-1,0.0,-1,-1.0,False,-1,0.0,-1,-1.0,0.0,llmmig,,-1,-1,-1,-1,242,0
authomize@connectors-rest-api-client__3fa115d3__requests__httpx,authomize/connectors-rest-api-client,3fa115d3,requests,httpx,authomize@connectors-rest-api-client__3fa115d3,requests__httpx,1,1,True,1,1.0,-1,-1,False,-1,1.0,-1,-1.0,False,-1,1.0,-1,-1.0,1.0,llmmig,,-1,-1,-1,-1,23,0
rochacbruno@dundie-rewards__e35d6be5__httpx__urllib3,rochacbruno/dundie-rewards,e35d6be5,httpx,urllib3,rochacbruno@dundie-rewards__e35d6be5,httpx__urllib3,27,26,True,26,1.0,-1,-1,False,-1,1.0,-1,-1.0,False,-1,1.0,-1,-1.0,1.0,llmmig,,-1,-1,-1,-1,10,0
digitaltrustcenter@sectxt__0f06db1f__requests__aiohttp,digitaltrustcenter/sectxt,0f06db1f,requests,aiohttp,digitaltrustcenter@sectxt__0f06db1f,requests__aiohttp,31,30,True,0,0.0,-1,-1,True,0,0.0,0,0.0,True,0,0.0,0,0.0,0.0,llmmig,,-1,-1,-1,-1,285,0
j4asper@dmr.py__8f335fd5__requests__pycurl,j4asper/dmr.py,8f335fd5,requests,pycurl,j4asper@dmr.py__8f335fd5,requests__pycurl,13,6,True,5,0.8333333333333334,-1,-1,False,-1,0.8333333333333334,-1,-1.0,False,-1,0.8333333333333334,-1,-1.0,0.8333333333333334,llmmig,,-1,-1,-1,-1,96,0
bheinzerling@bpemb__a75008c1__requests__requests_futures,bheinzerling/bpemb,a75008c1,requests,requests_futures,bheinzerling@bpemb__a75008c1,requests__requests_futures,20,20,True,20,1.0,-1,-1,False,-1,1.0,-1,-1.0,False,-1,1.0,-1,-1.0,1.0,llmmig,,-1,-1,-1,-1,7,0
github@contributors__107543a7__python-dotenv__environs,github/contributors,107543a7,python-dotenv,environs,github@contributors__107543a7,python-dotenv__environs,34,34,True,24,0.7058823529411765,-1,-1,False,-1,0.7058823529411765,-1,-1.0,False,-1,0.7058823529411765,-1,-1.0,0.7058823529411765,llmmig,,-1,-1,-1,-1,34,0
saleweaver@rapid-rest-client__79aa8970__requests__httpx,saleweaver/rapid-rest-client,79aa8970,requests,httpx,saleweaver@rapid-rest-client__79aa8970,requests__httpx,9,4,True,4,1.0,-1,-1,False,-1,1.0,-1,-1.0,False,-1,1.0,-1,-1.0,1.0,llmmig,,-1,-1,-1,-1,39,0
green-api@whatsapp-api-client-python__82b8d509__requests__treq,green-api/whatsapp-api-client-python,82b8d509,requests,treq,green-api@whatsapp-api-client-python__82b8d509,requests__treq,1,1,True,0,0.0,-1,-1,False,-1,0.0,-1,-1.0,False,-1,0.0,-1,-1.0,0.0,llmmig,,-1,-1,-1,-1,29,0
digitaltrustcenter@sectxt__0f06db1f__requests__pycurl,digitaltrustcenter/sectxt,0f06db1f,requests,pycurl,digitaltrustcenter@sectxt__0f06db1f,requests__pycurl,31,30,True,26,0.8666666666666667,-1,-1,False,-1,0.8666666666666667,-1,-1.0,False,-1,0.8666666666666667,-1,-1.0,0.8666666666666667,llmmig,,-1,-1,-1,-1,190,0
