id,repo,commit,source,target,repo_id,lib_pair_id,total_tests,premig_passed_tests,llmmig_has_result,llmmig_passed_tests,llmmig_correctness,llmmig_abs_improvement,llmmig_rel_improvement,merge_skipped_has_result,merge_skipped_passed_tests,merge_skipped_correctness,merge_skipped_abs_improvement,merge_skipped_rel_improvement,async_transform_has_result,async_transform_passed_tests,async_transform_correctness,async_transform_abs_improvement,async_transform_rel_improvement,overall_correctness,best_round,manual_edit_has_result,manual_edit_passed_tests,manual_edit_correctness,manual_edit_abs_improvement,manual_edit_rel_improvement,premig_to_best_migloc,best_to_manual_edit_migloc,dev_effort_saving
trellis-ldp@py-ldnlib__83703c26__requests__pycurl,trellis-ldp/py-ldnlib,83703c26,requests,pycurl,trellis-ldp@py-ldnlib__83703c26,requests__pycurl,13,13,True,1,0.07692307692307693,-1,-1,False,-1,0.07692307692307693,-1,-1.0,False,-1,0.07692307692307693,-1,-1.0,0.07692307692307693,llmmig,,-1,-1.0,-1,-1.0,218,0,
jacob-y@django-clean-architecture__103d89e4__requests__urllib3,jacob-y/django-clean-architecture,103d89e4,requests,urllib3,jacob-y@django-clean-architecture__103d89e4,requests__urllib3,15,15,True,12,0.8,-1,-1,False,-1,0.8,-1,-1.0,False,-1,0.8,-1,-1.0,0.8,llmmig,,-1,-1.0,-1,-1.0,57,0,
cronitorio@cronitor-python__cdbae557__requests__pycurl,cronitorio/cronitor-python,cdbae557,requests,pycurl,cronitorio@cronitor-python__cdbae557,requests__pycurl,18,18,True,5,0.2777777777777778,-1,-1,True,11,0.6111111111111112,6,1.2,False,-1,0.6111111111111112,-1,-1.0,0.6111111111111112,merge_skipped,,-1,-1.0,-1,-1.0,160,0,
smartystreets@smartystreets-python-sdk__af56ea7f__requests__httpx,smartystreets/smartystreets-python-sdk,af56ea7f,requests,httpx,smartystreets@smartystreets-python-sdk__af56ea7f,requests__httpx,83,83,True,79,0.9518072289156626,-1,-1,False,-1,0.9518072289156626,-1,-1.0,False,-1,0.9518072289156626,-1,-1.0,0.9518072289156626,llmmig,,-1,-1.0,-1,-1.0,72,0,
jundymek@free-proxy__6e391030__requests__urllib3,jundymek/free-proxy,6e391030,requests,urllib3,jundymek@free-proxy__6e391030,requests__urllib3,17,17,True,17,1.0,-1,-1,False,-1,1.0,-1,-1.0,False,-1,1.0,-1,-1.0,1.0,llmmig,,-1,-1.0,-1,-1.0,28,0,
david96182@ninjemail__2a52a8cc__requests__urllib3,david96182/ninjemail,2a52a8cc,requests,urllib3,david96182@ninjemail__2a52a8cc,requests__urllib3,85,85,True,83,0.9764705882352941,-1,-1,False,-1,0.9764705882352941,-1,-1.0,False,-1,0.9764705882352941,-1,-1.0,0.9764705882352941,llmmig,,-1,-1.0,-1,-1.0,300,0,
securisec@chepy__15beb6d7__colorama__termcolor,securisec/chepy,15beb6d7,colorama,termcolor,securisec@chepy__15beb6d7,colorama__termcolor,510,467,True,467,1.0,-1,-1,False,-1,1.0,-1,-1.0,False,-1,1.0,-1,-1.0,1.0,llmmig,,-1,-1.0,-1,-1.0,16,0,
osmlab@maproulette-python-client__a610f25a__requests__aiohttp,osmlab/maproulette-python-client,a610f25a,requests,aiohttp,osmlab@maproulette-python-client__a610f25a,requests__aiohttp,68,68,True,1,0.014705882352941176,-1,-1,True,0,0.014705882352941176,-1,-1.0,True,0,0.014705882352941176,-1,-1.0,0.014705882352941176,llmmig,,-1,-1.0,-1,-1.0,1083,0,
kura@yarg__6378a9f4__requests__pycurl,kura/yarg,6378a9f4,requests,pycurl,kura@yarg__6378a9f4,requests__pycurl,58,58,True,49,0.8448275862068966,-1,-1,False,-1,0.8448275862068966,-1,-1.0,False,-1,0.8448275862068966,-1,-1.0,0.8448275862068966,llmmig,,-1,-1.0,-1,-1.0,80,0,
securisec@chepy__15beb6d7__colorama__rich,securisec/chepy,15beb6d7,colorama,rich,securisec@chepy__15beb6d7,colorama__rich,510,467,True,467,1.0,-1,-1,False,-1,1.0,-1,-1.0,False,-1,1.0,-1,-1.0,1.0,llmmig,,-1,-1.0,-1,-1.0,16,0,
git-shogg@finsec__e64e34a9__requests__requests_futures,git-shogg/finsec,e64e34a9,requests,requests_futures,git-shogg@finsec__e64e34a9,requests__requests_futures,7,7,True,7,1.0,-1,-1,False,-1,1.0,-1,-1.0,False,-1,1.0,-1,-1.0,1.0,llmmig,,-1,-1.0,-1,-1.0,21,0,
pklauke@pycamunda__fdab7274__requests__pycurl,pklauke/pycamunda,fdab7274,requests,pycurl,pklauke@pycamunda__fdab7274,requests__pycurl,999,999,True,471,0.47147147147147145,-1,-1,True,0,0.47147147147147145,-471,-1.0,False,-1,0.47147147147147145,-1,-1.0,0.47147147147147145,llmmig,,-1,-1.0,-1,-1.0,209,0,
pagerduty@pdpyras__a4b14c5c__requests__requests_futures,pagerduty/pdpyras,a4b14c5c,requests,requests_futures,pagerduty@pdpyras__a4b14c5c,requests__requests_futures,25,25,True,0,0.0,-1,-1,True,0,0.0,0,0.0,False,-1,0.0,-1,-1.0,0.0,llmmig,,-1,-1.0,-1,-1.0,127,0,
growthbook@growthbook-python__699fba51__urllib3__httpx,growthbook/growthbook-python,699fba51,urllib3,httpx,growthbook@growthbook-python__699fba51,urllib3__httpx,451,451,True,0,0.0,-1,-1,True,447,0.991130820399113,447,1.0,False,-1,0.991130820399113,-1,-1.0,0.991130820399113,merge_skipped,,-1,-1.0,-1,-1.0,14,0,
jannisborn@paperscraper__fa7c5e26__requests__urllib3,jannisborn/paperscraper,fa7c5e26,requests,urllib3,jannisborn@paperscraper__fa7c5e26,requests__urllib3,47,43,True,36,0.8372093023255814,-1,-1,False,-1,0.8372093023255814,-1,-1.0,False,-1,0.8372093023255814,-1,-1.0,0.8372093023255814,llmmig,,-1,-1.0,-1,-1.0,89,0,
icon-project@icon-sdk-python__50c75a50__requests__urllib3,icon-project/icon-sdk-python,50c75a50,requests,urllib3,icon-project@icon-sdk-python__50c75a50,requests__urllib3,134,129,True,69,0.5348837209302325,-1,-1,False,-1,0.5348837209302325,-1,-1.0,False,-1,0.5348837209302325,-1,-1.0,0.5348837209302325,llmmig,,-1,-1.0,-1,-1.0,25,0,
junah201@atcoder-readme-stats__c41ed032__requests__requests_futures,junah201/atcoder-readme-stats,c41ed032,requests,requests_futures,junah201@atcoder-readme-stats__c41ed032,requests__requests_futures,7,7,True,7,1.0,-1,-1,False,-1,1.0,-1,-1.0,False,-1,1.0,-1,-1.0,1.0,llmmig,,-1,-1.0,-1,-1.0,8,0,
alanhamlett@pip-update-requirements__e407b929__click__plac,alanhamlett/pip-update-requirements,e407b929,click,plac,alanhamlett@pip-update-requirements__e407b929,click__plac,56,54,True,0,0.0,-1,-1,True,0,0.0,0,0.0,False,-1,0.0,-1,-1.0,0.0,llmmig,,-1,-1.0,-1,-1.0,171,0,
kavigupta@ast_scope__86e079f1__attrs__cattrs,kavigupta/ast_scope,86e079f1,attrs,cattrs,kavigupta@ast_scope__86e079f1,attrs__cattrs,96,78,True,78,1.0,-1,-1,False,-1,1.0,-1,-1.0,False,-1,1.0,-1,-1.0,1.0,llmmig,,-1,-1.0,-1,-1.0,16,0,
raphaelauv@fastapi-aiohttp-example__99c2d449__httpx__requests,raphaelauv/fastapi-aiohttp-example,99c2d449,httpx,requests,raphaelauv@fastapi-aiohttp-example__99c2d449,httpx__requests,4,4,True,4,1.0,-1,-1,False,-1,1.0,-1,-1.0,False,-1,1.0,-1,-1.0,1.0,llmmig,,-1,-1.0,-1,-1.0,6,0,
pymike00@tinychat__cade1f91__requests__requests_futures,pymike00/tinychat,cade1f91,requests,requests_futures,pymike00@tinychat__cade1f91,requests__requests_futures,21,21,True,0,0.0,-1,-1,False,-1,0.0,-1,-1.0,False,-1,0.0,-1,-1.0,0.0,llmmig,,-1,-1.0,-1,-1.0,92,0,
raphaelm@python-fints__0dc1a801__requests__requests_futures,raphaelm/python-fints,0dc1a801,requests,requests_futures,raphaelm@python-fints__0dc1a801,requests__requests_futures,68,65,True,65,1.0,-1,-1,False,-1,1.0,-1,-1.0,False,-1,1.0,-1,-1.0,1.0,llmmig,,-1,-1.0,-1,-1.0,7,0,
github@evergreen__3189dd33__python-dotenv__dynaconf,github/evergreen,3189dd33,python-dotenv,dynaconf,github@evergreen__3189dd33,python-dotenv__dynaconf,117,115,True,83,0.7217391304347827,-1,-1,True,83,0.7217391304347827,0,0.0,False,-1,0.7217391304347827,-1,-1.0,0.7217391304347827,llmmig,,-1,-1.0,-1,-1.0,71,0,
yihong0618@klingcreator__e567c6a1__requests__aiohttp,yihong0618/klingcreator,e567c6a1,requests,aiohttp,yihong0618@klingcreator__e567c6a1,requests__aiohttp,21,20,True,0,0.0,-1,-1,True,0,0.0,0,0.0,True,0,0.0,0,0.0,0.0,llmmig,,-1,-1.0,-1,-1.0,843,0,
apple@app-store-server-library-python__1202058d__requests__aiohttp,apple/app-store-server-library-python,1202058d,requests,aiohttp,apple@app-store-server-library-python__1202058d,requests__aiohttp,73,73,True,0,0.0,-1,-1,True,0,0.0,0,0.0,True,0,0.0,0,0.0,0.0,llmmig,,-1,-1.0,-1,-1.0,1843,0,
dave-howard@vsdx__ca31a2c9__jinja2__mako,dave-howard/vsdx,ca31a2c9,jinja2,mako,dave-howard@vsdx__ca31a2c9,jinja2__mako,343,340,True,3,0.008823529411764706,-1,-1,True,0,0.008823529411764706,-3,-1.0,False,-1,0.008823529411764706,-1,-1.0,0.008823529411764706,llmmig,True,0,0.0,-3,-1.0,154,0,
infomaniak@certbot-dns-infomaniak__33519931__requests__urllib3,infomaniak/certbot-dns-infomaniak,33519931,requests,urllib3,infomaniak@certbot-dns-infomaniak__33519931,requests__urllib3,11,11,True,5,0.45454545454545453,-1,-1,False,-1,0.45454545454545453,-1,-1.0,False,-1,0.45454545454545453,-1,-1.0,0.45454545454545453,llmmig,,-1,-1.0,-1,-1.0,125,0,
malmgrek@gammy__0b347ec9__matplotlib__plotly,malmgrek/gammy,0b347ec9,matplotlib,plotly,malmgrek@gammy__0b347ec9,matplotlib__plotly,60,60,True,60,1.0,-1,-1,False,-1,1.0,-1,-1.0,False,-1,1.0,-1,-1.0,1.0,llmmig,,-1,-1.0,-1,-1.0,197,0,
ungarj@tilematrix__275b4d79__click__plac,ungarj/tilematrix,275b4d79,click,plac,ungarj@tilematrix__275b4d79,click__plac,75,73,True,68,0.9315068493150684,-1,-1,False,-1,0.9315068493150684,-1,-1.0,False,-1,0.9315068493150684,-1,-1.0,0.9315068493150684,llmmig,,-1,-1.0,-1,-1.0,271,0,
joeyagreco@sleeper__f5beb770__requests__pycurl,joeyagreco/sleeper,f5beb770,requests,pycurl,joeyagreco@sleeper__f5beb770,requests__pycurl,49,49,True,28,0.5714285714285714,-1,-1,False,-1,0.5714285714285714,-1,-1.0,False,-1,0.5714285714285714,-1,-1.0,0.5714285714285714,llmmig,,-1,-1.0,-1,-1.0,57,0,
octodns@octodns-ddns__d152390d__requests__urllib3,octodns/octodns-ddns,d152390d,requests,urllib3,octodns@octodns-ddns__d152390d,requests__urllib3,7,7,True,1,0.14285714285714285,-1,-1,False,-1,0.14285714285714285,-1,-1.0,False,-1,0.14285714285714285,-1,-1.0,0.14285714285714285,llmmig,,-1,-1.0,-1,-1.0,54,0,
sarartur@chess.com__fdd85340__requests__requests_futures,sarartur/chess.com,fdd85340,requests,requests_futures,sarartur@chess.com__fdd85340,requests__requests_futures,103,97,True,96,0.9896907216494846,-1,-1,False,-1,0.9896907216494846,-1,-1.0,False,-1,0.9896907216494846,-1,-1.0,0.9896907216494846,llmmig,,-1,-1.0,-1,-1.0,9,0,
dmtf@redfish-protocol-validator__e2f28669__colorama__rich,dmtf/redfish-protocol-validator,e2f28669,colorama,rich,dmtf@redfish-protocol-validator__e2f28669,colorama__rich,524,523,True,508,0.97131931166348,-1,-1,True,521,0.9961759082217974,13,0.025590551181102362,False,-1,0.9961759082217974,-1,-1.0,0.9961759082217974,merge_skipped,True,523,1.0,2,0.003838771593090211,30,13,0.6976744186046512
juanjosalvador@nyaapy__38df01c2__requests__treq,juanjosalvador/nyaapy,38df01c2,requests,treq,juanjosalvador@nyaapy__38df01c2,requests__treq,4,4,True,0,0.0,-1,-1,False,-1,0.0,-1,-1.0,True,0,0.0,0,0.0,0.0,llmmig,,-1,-1.0,-1,-1.0,68,0,
dell@python-powerflex__d590af9d__requests__httpx,dell/python-powerflex,d590af9d,requests,httpx,dell@python-powerflex__d590af9d,requests__httpx,326,326,True,0,0.0,-1,-1,True,0,0.0,0,0.0,False,-1,0.0,-1,-1.0,0.0,llmmig,,-1,-1.0,-1,-1.0,146,0,
aeroflorian@msteamsadaptivecard__417a13db__requests__treq,aeroflorian/msteamsadaptivecard,417a13db,requests,treq,aeroflorian@msteamsadaptivecard__417a13db,requests__treq,5,5,True,5,1.0,-1,-1,False,-1,1.0,-1,-1.0,False,-1,1.0,-1,-1.0,1.0,llmmig,,-1,-1.0,-1,-1.0,25,0,
filestack@filestack-python__0e44e337__requests__pycurl,filestack/filestack-python,0e44e337,requests,pycurl,filestack@filestack-python__0e44e337,requests__pycurl,107,107,True,73,0.6822429906542056,-1,-1,False,-1,0.6822429906542056,-1,-1.0,False,-1,0.6822429906542056,-1,-1.0,0.6822429906542056,llmmig,,-1,-1.0,-1,-1.0,599,0,
ozgurkara@fastapi-pydiator__7d70a90a__httpx__urllib3,ozgurkara/fastapi-pydiator,7d70a90a,httpx,urllib3,ozgurkara@fastapi-pydiator__7d70a90a,httpx__urllib3,37,37,True,29,0.7837837837837838,-1,-1,False,-1,0.7837837837837838,-1,-1.0,False,-1,0.7837837837837838,-1,-1.0,0.7837837837837838,llmmig,True,29,0.7837837837837838,0,0.0,101,0,
blockchain-technology-lab@consensus-decentralization__f6dbfbbf__seaborn__plotly,blockchain-technology-lab/consensus-decentralization,f6dbfbbf,seaborn,plotly,blockchain-technology-lab@consensus-decentralization__f6dbfbbf,seaborn__plotly,43,41,True,0,0.0,-1,-1,True,41,1.0,41,1.0,False,-1,1.0,-1,-1.0,1.0,merge_skipped,,-1,-1.0,-1,-1.0,220,0,
internetarchive@openlibrary-client__7e45d512__requests__aiohttp,internetarchive/openlibrary-client,7e45d512,requests,aiohttp,internetarchive@openlibrary-client__7e45d512,requests__aiohttp,46,46,True,13,0.2826086956521739,-1,-1,True,0,0.2826086956521739,-13,-1.0,True,13,0.2826086956521739,0,0.0,0.2826086956521739,llmmig,,-1,-1.0,-1,-1.0,1451,0,
bheinzerling@bpemb__a75008c1__requests__urllib3,bheinzerling/bpemb,a75008c1,requests,urllib3,bheinzerling@bpemb__a75008c1,requests__urllib3,20,19,True,19,1.0,-1,-1,False,-1,1.0,-1,-1.0,False,-1,1.0,-1,-1.0,1.0,llmmig,,-1,-1.0,-1,-1.0,16,0,
google@github_nonpublic_api__895a9075__requests__httpx,google/github_nonpublic_api,895a9075,requests,httpx,google@github_nonpublic_api__895a9075,requests__httpx,12,12,True,3,0.25,-1,-1,True,12,1.0,9,3.0,False,-1,1.0,-1,-1.0,1.0,merge_skipped,,-1,-1.0,-1,-1.0,28,0,
sann05@python-currencycom__d790bd00__requests__requests_futures,sann05/python-currencycom,d790bd00,requests,requests_futures,sann05@python-currencycom__d790bd00,requests__requests_futures,47,43,True,2,0.046511627906976744,-1,-1,True,25,0.5813953488372093,23,11.5,False,-1,0.5813953488372093,-1,-1.0,0.5813953488372093,merge_skipped,,-1,-1.0,-1,-1.0,29,0,
ozgurkara@fastapi-pydiator__7d70a90a__python-dotenv__environs,ozgurkara/fastapi-pydiator,7d70a90a,python-dotenv,environs,ozgurkara@fastapi-pydiator__7d70a90a,python-dotenv__environs,37,37,True,37,1.0,-1,-1,False,-1,1.0,-1,-1.0,False,-1,1.0,-1,-1.0,1.0,llmmig,,-1,-1.0,-1,-1.0,24,0,
growthbook@growthbook-python__699fba51__urllib3__requests,growthbook/growthbook-python,699fba51,urllib3,requests,growthbook@growthbook-python__699fba51,urllib3__requests,451,451,True,0,0.0,-1,-1,True,447,0.991130820399113,447,1.0,False,-1,0.991130820399113,-1,-1.0,0.991130820399113,merge_skipped,True,451,1.0,4,0.008948545861297539,12,34,0.2608695652173913
spiketools@spiketools__3df1ec3a__matplotlib__plotly,spiketools/spiketools,3df1ec3a,matplotlib,plotly,spiketools@spiketools__3df1ec3a,matplotlib__plotly,212,209,True,166,0.7942583732057417,-1,-1,True,0,0.7942583732057417,-166,-1.0,False,-1,0.7942583732057417,-1,-1.0,0.7942583732057417,llmmig,,-1,-1.0,-1,-1.0,266,0,
gillesvink@nukedockerbuild__69afa626__requests__requests_futures,gillesvink/nukedockerbuild,69afa626,requests,requests_futures,gillesvink@nukedockerbuild__69afa626,requests__requests_futures,58,58,True,58,1.0,-1,-1,False,-1,1.0,-1,-1.0,False,-1,1.0,-1,-1.0,1.0,llmmig,,-1,-1.0,-1,-1.0,19,0,
sarartur@chess.com__fdd85340__requests__urllib3,sarartur/chess.com,fdd85340,requests,urllib3,sarartur@chess.com__fdd85340,requests__urllib3,103,97,True,62,0.6391752577319587,-1,-1,False,-1,0.6391752577319587,-1,-1.0,False,-1,0.6391752577319587,-1,-1.0,0.6391752577319587,llmmig,,-1,-1.0,-1,-1.0,26,0,
jborchma@qtrade__7f89efd9__requests__pycurl,jborchma/qtrade,7f89efd9,requests,pycurl,jborchma@qtrade__7f89efd9,requests__pycurl,18,18,True,0,0.0,-1,-1,True,0,0.0,0,0.0,False,-1,0.0,-1,-1.0,0.0,llmmig,,-1,-1.0,-1,-1.0,235,0,
icane@pyaxis__5217b0e8__requests__urllib3,icane/pyaxis,5217b0e8,requests,urllib3,icane@pyaxis__5217b0e8,requests__urllib3,28,28,True,28,1.0,-1,-1,False,-1,1.0,-1,-1.0,False,-1,1.0,-1,-1.0,1.0,llmmig,,-1,-1.0,-1,-1.0,71,0,
blockchain-technology-lab@consensus-decentralization__f6dbfbbf__matplotlib__seaborn,blockchain-technology-lab/consensus-decentralization,f6dbfbbf,matplotlib,seaborn,blockchain-technology-lab@consensus-decentralization__f6dbfbbf,matplotlib__seaborn,43,41,True,0,0.0,-1,-1,True,41,1.0,41,1.0,False,-1,1.0,-1,-1.0,1.0,merge_skipped,,-1,-1.0,-1,-1.0,110,0,
cronitorio@cronitor-python__cdbae557__requests__requests_futures,cronitorio/cronitor-python,cdbae557,requests,requests_futures,cronitorio@cronitor-python__cdbae557,requests__requests_futures,18,18,True,14,0.7777777777777778,-1,-1,False,-1,0.7777777777777778,-1,-1.0,False,-1,0.7777777777777778,-1,-1.0,0.7777777777777778,llmmig,,-1,-1.0,-1,-1.0,20,0,
k1m0ch1@bibit__9ae395ed__urllib3__httpx,k1m0ch1/bibit,9ae395ed,urllib3,httpx,k1m0ch1@bibit__9ae395ed,urllib3__httpx,2,2,True,2,1.0,-1,-1,False,-1,1.0,-1,-1.0,False,-1,1.0,-1,-1.0,1.0,llmmig,,-1,-1.0,-1,-1.0,6,0,
alpden550@encrypt-decrypt-fields__a0029320__sqlalchemy__tortoise-orm,alpden550/encrypt-decrypt-fields,a0029320,sqlalchemy,tortoise-orm,alpden550@encrypt-decrypt-fields__a0029320,sqlalchemy__tortoise-orm,16,16,True,0,0.0,-1,-1,False,-1,0.0,-1,-1.0,False,-1,0.0,-1,-1.0,0.0,llmmig,True,16,1.0,16,1.0,25,2,0.9259259259259259
bayesiains@nflows__5d223444__matplotlib__seaborn,bayesiains/nflows,5d223444,matplotlib,seaborn,bayesiains@nflows__5d223444,matplotlib__seaborn,154,154,True,0,0.0,-1,-1,True,154,1.0,154,1.0,False,-1,1.0,-1,-1.0,1.0,merge_skipped,,-1,-1.0,-1,-1.0,5,0,
datamade@census__dd8b5b5e__requests__requests_futures,datamade/census,dd8b5b5e,requests,requests_futures,datamade@census__dd8b5b5e,requests__requests_futures,17,17,True,0,0.0,-1,-1,True,0,0.0,0,0.0,False,-1,0.0,-1,-1.0,0.0,llmmig,,-1,-1.0,-1,-1.0,15,0,
hxlstandard@libhxl-python__5d18d9f3__requests__pycurl,hxlstandard/libhxl-python,5d18d9f3,requests,pycurl,hxlstandard@libhxl-python__5d18d9f3,requests__pycurl,434,403,True,0,0.0,-1,-1,True,0,0.0,0,0.0,False,-1,0.0,-1,-1.0,0.0,llmmig,,-1,-1.0,-1,-1.0,253,0,
resend@resend-python__b468d4d5__requests__aiohttp,resend/resend-python,b468d4d5,requests,aiohttp,resend@resend-python__b468d4d5,requests__aiohttp,57,57,True,8,0.14035087719298245,-1,-1,False,-1,0.14035087719298245,-1,-1.0,True,57,1.0,49,6.125,1.0,async_transform,,-1,-1.0,-1,-1.0,465,0,
j4asper@dmr.py__8f335fd5__requests__aiohttp,j4asper/dmr.py,8f335fd5,requests,aiohttp,j4asper@dmr.py__8f335fd5,requests__aiohttp,13,12,True,9,0.75,-1,-1,False,-1,0.75,-1,-1.0,True,9,0.75,0,0.0,0.75,llmmig,,-1,-1.0,-1,-1.0,118,0,
infomaniak@certbot-dns-infomaniak__33519931__requests__pycurl,infomaniak/certbot-dns-infomaniak,33519931,requests,pycurl,infomaniak@certbot-dns-infomaniak__33519931,requests__pycurl,11,11,True,5,0.45454545454545453,-1,-1,True,9,0.8181818181818182,4,0.8,False,-1,0.8181818181818182,-1,-1.0,0.8181818181818182,merge_skipped,,-1,-1.0,-1,-1.0,109,0,
jannisborn@paperscraper__fa7c5e26__requests__httpx,jannisborn/paperscraper,fa7c5e26,requests,httpx,jannisborn@paperscraper__fa7c5e26,requests__httpx,47,43,True,0,0.0,-1,-1,False,-1,0.0,-1,-1.0,False,-1,0.0,-1,-1.0,0.0,llmmig,,-1,-1.0,-1,-1.0,29,0,
electronic-mango@simple-justwatch-python-api__5524c491__httpx__urllib3,electronic-mango/simple-justwatch-python-api,5524c491,httpx,urllib3,electronic-mango@simple-justwatch-python-api__5524c491,httpx__urllib3,35,35,True,32,0.9142857142857143,-1,-1,False,-1,0.9142857142857143,-1,-1.0,False,-1,0.9142857142857143,-1,-1.0,0.9142857142857143,llmmig,,-1,-1.0,-1,-1.0,40,0,
unpywall@unpywall__7909fde0__requests__treq,unpywall/unpywall,7909fde0,requests,treq,unpywall@unpywall__7909fde0,requests__treq,26,24,True,9,0.375,-1,-1,True,9,0.375,0,0.0,True,10,0.4166666666666667,1,0.1111111111111111,0.4166666666666667,async_transform,,-1,-1.0,-1,-1.0,587,0,
miguelgrinberg@microblog-api__e250d711__click__plac,miguelgrinberg/microblog-api,e250d711,click,plac,miguelgrinberg@microblog-api__e250d711,click__plac,44,44,True,44,1.0,-1,-1,False,-1,1.0,-1,-1.0,False,-1,1.0,-1,-1.0,1.0,llmmig,,-1,-1.0,-1,-1.0,23,0,
icon-project@icon-sdk-python__50c75a50__requests__requests_futures,icon-project/icon-sdk-python,50c75a50,requests,requests_futures,icon-project@icon-sdk-python__50c75a50,requests__requests_futures,134,129,True,0,0.0,-1,-1,False,-1,0.0,-1,-1.0,False,-1,0.0,-1,-1.0,0.0,llmmig,,-1,-1.0,-1,-1.0,7,0,
codewithemad@apyrat__de1852d8__requests__requests_futures,codewithemad/apyrat,de1852d8,requests,requests_futures,codewithemad@apyrat__de1852d8,requests__requests_futures,8,6,True,0,0.0,-1,-1,False,-1,0.0,-1,-1.0,False,-1,0.0,-1,-1.0,0.0,llmmig,,-1,-1.0,-1,-1.0,43,0,
miguelgrinberg@microblog-api__e250d711__python-dotenv__dynaconf,miguelgrinberg/microblog-api,e250d711,python-dotenv,dynaconf,miguelgrinberg@microblog-api__e250d711,python-dotenv__dynaconf,44,44,True,44,1.0,-1,-1,False,-1,1.0,-1,-1.0,False,-1,1.0,-1,-1.0,1.0,llmmig,,-1,-1.0,-1,-1.0,55,0,
medialab@casanova__38b9a281__urllib3__requests,medialab/casanova,38b9a281,urllib3,requests,medialab@casanova__38b9a281,urllib3__requests,131,131,True,131,1.0,-1,-1,False,-1,1.0,-1,-1.0,False,-1,1.0,-1,-1.0,1.0,llmmig,,-1,-1.0,-1,-1.0,36,0,
juanjosalvador@nyaapy__38df01c2__requests__pycurl,juanjosalvador/nyaapy,38df01c2,requests,pycurl,juanjosalvador@nyaapy__38df01c2,requests__pycurl,4,4,True,0,0.0,-1,-1,False,-1,0.0,-1,-1.0,False,-1,0.0,-1,-1.0,0.0,llmmig,,-1,-1.0,-1,-1.0,56,0,
segmentio@analytics-python__603632f3__requests__pycurl,segmentio/analytics-python,603632f3,requests,pycurl,segmentio@analytics-python__603632f3,requests__pycurl,79,78,True,0,0.0,-1,-1,False,-1,0.0,-1,-1.0,False,-1,0.0,-1,-1.0,0.0,llmmig,,-1,-1.0,-1,-1.0,341,0,
hxlstandard@libhxl-python__5d18d9f3__requests__urllib3,hxlstandard/libhxl-python,5d18d9f3,requests,urllib3,hxlstandard@libhxl-python__5d18d9f3,requests__urllib3,434,403,True,0,0.0,-1,-1,True,0,0.0,0,0.0,False,-1,0.0,-1,-1.0,0.0,llmmig,,-1,-1.0,-1,-1.0,66,0,
abinthomasonline@repopack-py__dc2b9243__colorama__termcolor,abinthomasonline/repopack-py,dc2b9243,colorama,termcolor,abinthomasonline@repopack-py__dc2b9243,colorama__termcolor,21,21,True,21,1.0,-1,-1,False,-1,1.0,-1,-1.0,False,-1,1.0,-1,-1.0,1.0,llmmig,,-1,-1.0,-1,-1.0,45,0,
fidelity@selective__7e07abc8__seaborn__plotly,fidelity/selective,7e07abc8,seaborn,plotly,fidelity@selective__7e07abc8,seaborn__plotly,109,109,True,0,0.0,-1,-1,True,109,1.0,109,1.0,False,-1,1.0,-1,-1.0,1.0,merge_skipped,,-1,-1.0,-1,-1.0,41,0,
rjvitorino@gists-catalogue__86eed6de__urllib3__httpx,rjvitorino/gists-catalogue,86eed6de,urllib3,httpx,rjvitorino@gists-catalogue__86eed6de,urllib3__httpx,7,7,True,5,0.7142857142857143,-1,-1,False,-1,0.7142857142857143,-1,-1.0,False,-1,0.7142857142857143,-1,-1.0,0.7142857142857143,llmmig,,-1,-1.0,-1,-1.0,10,0,
irahorecka@comics__47a0b5c2__requests__httpx,irahorecka/comics,47a0b5c2,requests,httpx,irahorecka@comics__47a0b5c2,requests__httpx,18,9,True,8,0.8888888888888888,-1,-1,False,-1,0.8888888888888888,-1,-1.0,False,-1,0.8888888888888888,-1,-1.0,0.8888888888888888,llmmig,,-1,-1.0,-1,-1.0,20,0,
giuliorossetti@ash__1106b609__seaborn__plotly,giuliorossetti/ash,1106b609,seaborn,plotly,giuliorossetti@ash__1106b609,seaborn__plotly,80,77,True,74,0.961038961038961,-1,-1,False,-1,0.961038961038961,-1,-1.0,False,-1,0.961038961038961,-1,-1.0,0.961038961038961,llmmig,True,77,1.0,3,0.04054054054054054,70,16,0.813953488372093
pymike00@tinychat__cade1f91__requests__aiohttp,pymike00/tinychat,cade1f91,requests,aiohttp,pymike00@tinychat__cade1f91,requests__aiohttp,21,21,True,5,0.23809523809523808,-1,-1,False,-1,0.23809523809523808,-1,-1.0,True,15,0.7142857142857143,10,2.0,0.7142857142857143,async_transform,,-1,-1.0,-1,-1.0,526,0,
joeyagreco@sleeper__f5beb770__requests__httpx,joeyagreco/sleeper,f5beb770,requests,httpx,joeyagreco@sleeper__f5beb770,requests__httpx,49,49,True,28,0.5714285714285714,-1,-1,False,-1,0.5714285714285714,-1,-1.0,False,-1,0.5714285714285714,-1,-1.0,0.5714285714285714,llmmig,,-1,-1.0,-1,-1.0,13,0,
irahorecka@comics__47a0b5c2__requests__requests_futures,irahorecka/comics,47a0b5c2,requests,requests_futures,irahorecka@comics__47a0b5c2,requests__requests_futures,18,9,True,9,1.0,-1,-1,False,-1,1.0,-1,-1.0,False,-1,1.0,-1,-1.0,1.0,llmmig,,-1,-1.0,-1,-1.0,20,0,
